max_iter,learning_rate,min_samples_leaf,l2_regularization,label
185,0.004895132120604452,31,0.00014444485077369667,-0.49819867227979264
175,0.20964079349490947,20,0.0003589249404466574,-0.4904118091537133
179,0.16293738835135638,2,0.0006466655020641178,-0.4880734563903282
63,0.660809187090429,38,0.00014096844018578696,-0.49145752374784113
189,0.21935267005572676,27,0.003929240606792286,-0.4828624244386873
130,0.1925739784358994,3,0.1919824298389477,-0.48156843696027635
28,0.5809024620024649,23,0.0003161417097922267,-0.49350577504317783
78,0.1744448986063956,35,0.0699837667285471,-0.4870236938687393
49,0.016652360052698052,25,0.012233463687531476,-0.504715835492228
159,0.009484179989059887,10,0.0009639206335912586,-0.5143094235751295
146,0.006579146421917737,32,0.2271050647221807,-0.5018512521588946
56,0.700249772827462,15,0.009289595937282047,-0.4974228195164076
56,0.02565736470530561,1,0.005952335581105565,-0.509605731865285
165,0.03229322828132098,16,0.18912291219439925,-0.49794095423143353
135,0.020175505593941642,27,0.015717771077166855,-0.5000323834196891
59,0.4829227914723991,37,0.8388843220488762,-0.4917017487046632
12,0.6501627606693009,7,0.0015928699537336578,-0.501594883419689
59,0.03107130725294494,5,0.2212271341116862,-0.5033746221934369
153,0.8065927268383477,31,0.06289402331510781,-0.49065873272884286
192,0.002095679236830856,25,0.7873377157714712,-0.5125
198,0.001652575644962995,9,0.9692077647928768,-0.5075372409326425
98,0.0011185129334233548,12,0.0011201404042118748,-0.5031654792746114
116,0.0036301879952857895,18,0.0028088005608805323,-0.5091253778065631
198,0.009658480003718517,11,0.03286138094188212,-0.5026176597582037
164,0.0021568548085780927,21,0.001139619036651106,-0.5054781951640759
100,0.057320614740836315,14,0.0002700057417186269,-0.49821351468048364
118,0.002481819436688224,19,0.49929517458246425,-0.5052137305699482
159,0.009654217786257148,8,0.0020905608234328237,-0.5179512089810017
153,0.01043666126430958,7,0.00011019277652838075,-0.5150920228842832
136,0.07076092321471213,11,0.0020269448966792458,-0.49664561744386876
165,0.004971608490193947,5,0.0004987450935589868,-0.5132799006908464
179,0.05539593314683925,8,0.000778141359816586,-0.4922198834196892
85,0.011757474805696104,5,0.0001080423115634481,-0.514321567357513
117,0.003992178598646428,2,0.00024092468695448047,-0.5044689119170985
147,0.0011457793044843173,13,0.00016720718268468474,-0.5070757772020725
179,0.006318208694371293,6,0.005033440915043896,-0.508344127806563
131,0.07808670732864234,16,0.024032643927230788,-0.4935125215889464
171,0.013744528136979774,4,0.0005367783778876442,-0.5098769430051813
89,0.1040079009834106,21,0.00011765940830136806,-0.4943059153713298
109,0.03768203757021274,1,0.00018630759234571377,-0.5083427784974093
