hidden_layer_sizes,alpha,learning_rate_init,label
195,0.2021361346254669,0.011693344107389543,-0.49927677029360956
148,0.00010827780047462068,0.0003503370075842972,-0.4990878670120898
75,4.350699007706863e-05,0.0025740253433820318,-0.49823510362694295
90,2.0318777537347397,0.00016262824913978617,-0.49756584628670125
185,0.025920710398387663,1.2283834017544433e-05,-0.5
177,0.18227273152638376,0.00012910098904735098,-0.49732971718480135
72,0.9848459650250674,0.0019912199562967135,-0.5010173791018999
188,0.0032211877222870456,0.009703925205295947,-0.4974525043177893
70,0.0013228745226005068,0.0005072787557769765,-0.507996006044905
86,6.941783989760627e-05,0.0003211459129918473,-0.495957469775475
115,0.34037692333918984,0.009130208464437689,-0.49536107512953376
166,0.38797572781853545,0.04894794567909108,-0.5
107,0.00020207091714880495,6.891410829975948e-05,-0.5051948402417962
79,0.00024477020120767054,0.00013475915905696912,-0.506094829447323
83,5.610120540247401,2.6833732278516425e-05,-0.5021251619170984
92,3.968658863811565,0.03526127506095232,-0.5
113,0.0002333920190516242,0.00010282648641196548,-0.5063458009499137
143,6.111258656132836e-05,0.0008941677517706094,-0.4884323726252159
131,0.00016835942134177032,6.603413561054277e-05,-0.5057008311744386
93,0.005198254740919124,0.008499808642456226,-0.501275097150259
52,0.0009282265044800282,1.3200076544293032e-05,-0.4994791666666667
58,1.6289085896823426e-05,0.0006806177032400529,-0.49776014680483593
105,0.0008318362124816466,0.0026334075782814665,-0.5009283246977547
63,0.02577332107604933,4.329696257715742e-05,-0.5
124,1.4488259391384597e-05,0.000384843805681014,-0.499929835924007
147,0.0009606930010671404,0.0014371228610867742,-0.5019457037996545
103,0.02638765456681692,2.29854001710114e-05,-0.49921740069084625
67,0.002322720163636319,0.004864315490792228,-0.5006098877374784
50,0.000600790329083502,0.0005113911425621141,-0.5015314658894646
132,0.010114990151373265,0.00017426943139333572,-0.5088595639032815
157,0.08273845418519524,0.00022209141199215559,-0.5046807534542315
119,2.6473581460517476e-05,9.093264362185062e-05,-0.5
132,0.010400601568300296,0.024712157201306203,-0.49522884283246976
163,0.07236683852477215,0.0038330923757282083,-0.5007974417098446
138,0.009826674113249568,0.0002106988465027923,-0.49502104922279794
153,0.07002481919459011,0.0013729021916693593,-0.49887062823834194
175,0.0023492343018518737,3.67518123873577e-05,-0.5000026986183074
98,0.0068341958015903665,0.0006513016263376257,-0.49500620682210705
128,0.019189601644093928,0.00023701546265545519,-0.5063673898963732
173,0.00047572928590140844,1.6338932783478603e-05,-0.5043839054404146
139,0.9739811898706353,0.08711867408267825,-0.5
184,0.0014866029542587745,0.00040695899639671835,-0.4884013385146805
193,0.12571170223337208,0.016622966968355614,-0.5027593372193437
74,0.2877256377077052,0.0011638345360273801,-0.4990554835924007
152,0.004725919895827385,0.004885164294230139,-0.48769295120898093
111,0.00011586274546115371,0.0025019788321046822,-0.5064793825561311
200,0.014430706568348323,5.674013408384461e-05,-0.4918744602763385
122,0.6410431286203098,0.00011090143959171856,-0.49545957469775476
79,0.039152897179407994,0.00016191358142150875,-0.5081781627806563
98,0.000392493387114673,1.0137551130091613e-05,-0.5
86,3.8225582981426365e-05,0.00029979832159999337,-0.49544338298791024
164,0.0031616774043835565,0.0009301741333110768,-0.49531924654576853
117,2.3231944743256108,2.293670123333111e-05,-0.5
59,0.058657698422883174,0.00015740549421990282,-0.4980583441278066
77,0.1690966956149829,3.9429895998966765e-05,-0.5
82,9.500539777316925,8.095494421881938e-05,-0.5
134,0.03321317527881369,5.2795100926507134e-05,-0.5
110,0.04514668089716459,0.001787430024053847,-0.49535297927461147
99,0.833537657001152,0.00015493187274621975,-0.4991121545768567
69,2.804443653789694,0.0006947092061987654,-0.49971394645941275
145,0.33344197262113334,1.5832244766865562e-05,-0.49766029792746114
89,0.12452798434889789,3.213587392926598e-05,-0.4955850604490501
157,0.008656417014670424,0.006918740696307017,-0.4997868091537133
56,0.01353748050511438,0.0004913440125812608,-0.49990554835924
169,1.6436933474536322,0.0003070128268129283,-0.49482000215889466
93,0.0016296487744594179,0.0001967800435297951,-0.4930254209844559
64,0.004956148828919143,0.00010929230828157327,-0.4948955634715026
71,0.00035919134415763926,7.641738013546267e-05,-0.49778173575129525
53,0.00013162173756141502,0.0005315773548154974,-0.502381530656304
107,0.0012993922855517297,0.0007817228771626207,-0.5029752266839378
127,0.0031811867658024908,0.001861135007953448,-0.4977736398963731
80,0.036687303755762936,0.00026309039244322495,-0.49164102979274604
62,0.017432921161189097,0.0001324039525090611,-0.5044770077720206
102,0.000682076095486803,0.0031508328189017807,-0.5070406951640759
141,6.033714642711879e-05,0.0003607557815268059,-0.5026554404145077
86,0.000263869431564375,0.0013084407475112774,-0.4940832793609672
121,0.00681756938290023,5.1639386384598976e-05,-0.497039615716753
180,0.00212991410770042,0.0004203495008780611,-0.4999581714162349
95,1.0270452442761867e-05,0.00019594812777414707,-0.5099201208981001
74,0.09981994905388894,9.772791381589906e-05,-0.4977169689119171
114,0.4778046741253822,0.0001756283613888216,-0.503421848013817
135,0.19533195116898677,1.8028884469074184e-05,-0.501256206822107
94,0.023658889369621953,2.4492799610976284e-05,-0.5
89,2.165395143725268e-05,6.147606634660173e-05,-0.4966469667530224
108,0.04472996793091002,4.557169784507936e-05,-0.5100901338514681
126,1.3741484289226014,3.195454723230554e-05,-0.5
149,0.2613073040270051,0.0005942670110684292,-0.49561339594127807
102,0.45817648970098207,0.00026612218425998497,-0.4986344991364421
108,5.941666321609906,1.3181010298496158e-05,-0.5007879965457687
131,0.04705101636795521,1.0638225418131591e-05,-0.5
158,8.540020482121513e-05,1.8397602122465366e-05,-0.4923979922279793
116,0.011200732929597241,4.638800333517105e-05,-0.492756908462867
120,1.10215375196099e-05,0.00012504731081934846,-0.5023734348013817
95,0.003842364412465828,7.738900370971651e-05,-0.5010214270293609
104,0.00654175377502902,3.786797207729425e-05,-0.5026352007772021
138,0.05547717844221568,2.8129652565215465e-05,-0.4975091753022453
97,0.138286119373938,0.00091894491968212,-0.4985737802245249
111,0.09191201486155744,0.07727162427520164,-0.4999946027633852
118,0.02226373909923837,0.00019821747012301684,-0.5001376295336788
123,0.02940099664788417,6.390278197747276e-05,-0.49556347150259067
85,0.23510938417433164,0.014465901553956871,-0.4964526662348878
145,0.0009407549267294706,9.085165055068006e-05,-0.5029779253022453
128,0.0019322912916613607,0.002180422780912507,-0.5057062284110535
161,0.0011591905486739312,0.0004685039337496715,-0.5012143782383419
130,0.000583562201687392,0.0011925481483536636,-0.4975644969775474
154,0.013871178605644019,0.0007978801276636351,-0.4932359132124352
170,0.6822276878912471,0.0015545856965847936,-0.5037025043177893
135,0.00017369857487194824,2.0077756686344904e-05,-0.5012548575129534
90,4.720300262111524e-05,0.00014559037536730318,-0.49549330742659753
100,0.007806657168584527,0.00023326074176545779,-0.5041383311744386
113,0.0027273387487218247,0.00011977349547378718,-0.5019564982728844
150,0.000302147331009041,4.453857047391567e-05,-0.4994373380829016
190,0.00427617996205726,0.00035560328343043214,-0.5012211247841105
107,1.2545513294891235,0.006917134286463771,-0.4999824589810017
76,0.05934438105201094,2.9330327012761273e-05,-0.5008392702936096
141,0.15014848915731932,0.003436612331769457,-0.49231703367875645
66,3.1109874733455953e-05,1.064218314105956e-05,-0.5
90,3.7617545183552905,8.691211468986433e-05,-0.49564173143350604
83,0.01112406760131781,1.5094483323251877e-05,-0.5005302784974093
198,0.0183771120768865,0.00017484666177176034,-0.5080661701208982
62,0.0011005354710065445,0.004870611858375066,-0.5013547063903282
162,0.0014907742988547635,1.7707645889038232e-05,-0.4952436852331606
179,0.006494286314181815,0.011623875069934049,-0.49848607512953363
173,1.3791320709553998,0.000154199213131761,-0.5094721502590673
53,0.013447961738368515,0.017992148876098814,-0.49751996977547497
138,0.3184369965444512,0.0001388612056622722,-0.49610454447322977
168,0.00015174782119535665,0.009261339307598012,-0.5032950129533679
178,0.008277224735849248,0.00019873731453005325,-0.49545282815198616
176,3.2148689021671496e-05,0.0019375029002357373,-0.4939483484455958
153,0.0034902673837726873,0.0010360302660269531,-0.4957496761658032
193,1.0582839668062145,0.03426270310353045,-0.5
107,0.8801556386405301,0.009165540008647076,-0.5014248704663212
113,1.121465166691419,0.00022063032241701939,-0.5013398639896373
71,5.5486873617077615e-05,0.00017493959736330846,-0.49803000863557856
66,3.104028917274224e-05,0.0017870238660368707,-0.49900420984455957
165,0.2270583993003051,0.005123817753365951,-0.4971030332469775
159,0.7601796943627754,0.0011690766181311403,-0.4896238126079447
183,0.7656771418982473,0.004436024829963729,-0.49519511010362693
145,0.013734504849844979,2.76917899430664e-05,-0.4969208765112262
113,0.00019118725056996674,0.00017967512913096402,-0.5017230677892919
200,9.080280786843618,0.0005287493088273433,-0.48433991796200343
133,5.424802078993487,4.769988857907479e-05,-0.5
198,0.048892202193153565,0.07968354545420205,-0.4981473985319516
93,0.0003513999093560453,0.08788197619163136,-0.500932372625216
123,0.057386272421549055,0.000441377721892989,-0.4950170012953368
191,0.00019819444953200334,0.036360623529958364,-0.49516812392055265
170,1.0020210842434126e-05,4.617446079861063e-05,-0.5
149,1.0639492075464227e-05,0.00039079530925134305,-0.49249379317789294
90,0.0006100782377619432,8.494930453393866e-05,-0.4993482836787565
188,3.8120768012794,0.003250659563445866,-0.5053999352331606
132,0.0014816232365571986,1.5445970255888578e-05,-0.5
159,0.07743360378663036,0.0390630399600776,-0.4967211787564767
186,3.4685716633926846,0.0029625648964580397,-0.4966388708981001
174,2.3578850051069074,0.0006776555918459611,-0.49871680699481863
190,9.470008174368976,8.788986097864595e-05,-0.4997611722797927
143,0.29480901805067977,0.013768468960150701,-0.4904212543177893
198,0.1543489734386011,0.004613170700667371,-0.49372976036269434
155,0.024775088944544933,1.16577007008116e-05,-0.5
181,2.3260846812446396,0.00030154474956276624,-0.49355569948186523
166,0.002623894895421767,0.0007690254804407032,-0.49934963298791013
126,0.10816686699442891,0.0016564071170710312,-0.49446513385146806
53,0.42473652434391235,0.019171268743341904,-0.4991229490500865
176,4.8402300972859145,9.702457594269214e-05,-0.4953664723661485
100,1.3848187795669353,0.008110732433017236,-0.5026851252158895
74,0.034614705600731814,0.0029375575922259826,-0.4917786593264249
139,0.005130264307374025,4.5822789439869774e-05,-0.49965457685664943
171,9.382959482639865,0.002693821669151445,-0.5
186,0.48896563247477254,2.8585331464111395e-05,-0.5
162,0.01712193715625224,0.0012755106110226176,-0.4988652310017271
